Policy_document_id,Title,"Translated title","Document type","Source title","Source country","Source state","Source type","Source subtype",Published_on,"Policy citations (excl. same source)","Policy citations (inc. same source)","Document URL","Overton URL","Source specific tags","Your tags","Top topics",Languages,"Policy authors","Related to SDGs","Document theme"
vtise-e5d66f3e0ca9e5781495952868df3d25,"Äldre bilförare : En litteraturgenomgång","Older drivers : A literature review",Publication,VTI,Sweden,,government,,2021-10-13,0,0,https://vti.diva-portal.org/smash/record.jsf?dswid=-3417&pid=diva2%3A1603222&c=1582&searchType=RESEARCH&language=en&query=&af=%5B%5D&aq=%5B%5B%5D%5D&aq2=%5B%5B%5D%5D&aqe=%5B%5D&noOfRows=250&sortOrder=dayCreated_desc&sortOrder2=title_sort_asc&onlyFullText=false&sf=all,https://app.overton.io/document.php?policy_document_id=vtise-e5d66f3e0ca9e5781495952868df3d25,,,"Dementia|Diabetes|Cardiovascular disease",swe,,
izade-14b63d4ee9480b0e040f627c6d504550,"Carpooling: User Profiles and Well-being",,"Working paper","IZA Institute of Labor Economics",Germany,,"think tank",,2021-09-19,0,0,https://www.iza.org/publications/dp/14736/carpooling-user-profiles-and-well-being,https://app.overton.io/document.php?policy_document_id=izade-14b63d4ee9480b0e040f627c6d504550,,,"Plug-in hybrid|Fuel economy in automobiles|Regression analysis",eng,,
bancoes-e60854924b4229a22f3139adc2b10141,"Documentos Ocasionales. 2122. El acceso a servicios en la España rural","Occasional Documents. 2122. Access to services in rural Spain",Publication,"Banco de España",Spain,,government,bank,2021-09-02,2,5,https://www.bde.es/f/webbde/SES/Secciones/Publicaciones/PublicacionesSeriadas/DocumentosOcasionales/21/Fich/do2122.pdf,https://app.overton.io/document.php?policy_document_id=bancoes-e60854924b4229a22f3139adc2b10141,,,"European Union|Computer accessibility|Land value tax",spa,,
ipeabr-5569eb217ed2826bdbad475be2dc6fe1,"TD 2673 - Tendências e desigualdades da mobilidade urbana no Brasil I: o uso do transporte coletivo e individual","TD 2673 - Trends and inequalities of urban mobility in Brazil I: the use of collective and individual transport",Publication,"Instituto de Pesquisa Econômica Aplicada",Brazil,,"think tank",,2021-07-22,0,1,http://www.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38324,https://app.overton.io/document.php?policy_document_id=ipeabr-5569eb217ed2826bdbad475be2dc6fe1,,,"Transit-oriented development|Public transport|COVID-19 pandemic",por,"Rodrigo Costa",
europa-b487dc2dec3a8fc229b07bd21c07825a,"Access and cost of education and health services : preparing regions for demographic change.",,Publication,"Publications Office of the European Union",EU,,government,,2021-07-14,0,0,https://op.europa.eu/en/publication-detail/-/publication/35709b5d-e518-11eb-a1a5-01aa75ed71a1/language-en/format-PDF,https://app.overton.io/document.php?policy_document_id=europa-b487dc2dec3a8fc229b07bd21c07825a,,,"Health care|Population decline|Total fertility rate",eng,"Joint Research Centre (European Commission)|Organisation for Economic Co-operation and Development",
ipeabr-327005276662dee2793b29b7367d757f,"Tendências e desigualdades da mobilidade urbana no Brasil I : o uso do transporte coletivo e individual","Trends and inequalities in urban mobility in Brazil I: the use of collective and individual transport",Publication,"Instituto de Pesquisa Econômica Aplicada",Brazil,,"think tank",,2021-07-01,0,0,https://www.ipea.gov.br/portal/publicacao-item?id=0597865a-d364-4451-9952-d910509fdc10,https://app.overton.io/document.php?policy_document_id=ipeabr-327005276662dee2793b29b7367d757f,,,"Transit-oriented development|Public transport|COVID-19 pandemic",por,,
oecddiscovery-ee720dd682086ae84ccf910fab6f2b3f,"Access and Cost of Education and Health Services",,Publication,OECD,IGO,,igo,,2021-06-30,27,56,https://dx.doi.org/10.1787/4ab69cf3-en,https://app.overton.io/document.php?policy_document_id=oecddiscovery-ee720dd682086ae84ccf910fab6f2b3f,,,"Health care|School|Population decline",eng,,
jointresearcheu-a31f68a36cd157a589af87dde76fcf93,"Access and Cost of Education and Health Services",,Publication,"Joint Research Centre",EU,,government,agency,2021-06-25,6,7,https://publications.jrc.ec.europa.eu/repository/handle/JRC125015,https://app.overton.io/document.php?policy_document_id=jointresearcheu-a31f68a36cd157a589af87dde76fcf93,"Health and consumer protection|Innovation and growth|JRC corporate",,"Health care|School|Total fertility rate",eng,"JACOBS Christiaan|KOMPIL Mert|MORENO-MONROY Ana",
vtise-e646cb9e9a2ce246f364c4dc2085a7ef,"Vardagen i rörelse : en forsknings- och kunskapsöversikt om familjers vardagsmobilitet, social hållbarhet och mobilitetsrättvisa","Everyday life in motion : a research and knowledge overview on families&#39; everyday mobility, social sustainability and mobility justice",Publication,VTI,Sweden,,government,,2021-06-15,1,10,https://vti.diva-portal.org/smash/record.jsf?dswid=683&pid=diva2%3A1566725&c=1233&searchType=RESEARCH&language=en&query=&af=%5B%5D&aq=%5B%5B%5D%5D&aq2=%5B%5B%5D%5D&aqe=%5B%5D&noOfRows=250&sortOrder=dayCreated_desc&sortOrder2=title_sort_asc&onlyFullText=false&sf=all,https://app.overton.io/document.php?policy_document_id=vtise-e646cb9e9a2ce246f364c4dc2085a7ef,,,"Intersectionality|Racial segregation|Culture",swe,,
vtise-202ffa770cf39ec117564cbbc4fdb87c,"Vardagen i rörelse : en forsknings- och kunskapsöversikt om familjers vardagsmobilitet, social hållbarhet och mobilitetsrättvisa","Everyday life in motion : a research and knowledge overview on families&#39; everyday mobility, social sustainability and mobility justice",Publication,VTI,Sweden,,government,,2021-06-15,0,0,https://vti.diva-portal.org/smash/record.jsf?dswid=-1416&pid=diva2%3A1566725&c=1629&searchType=RESEARCH&language=en&query=&af=%5B%5D&aq=%5B%5B%5D%5D&aq2=%5B%5B%5D%5D&aqe=%5B%5D&noOfRows=250&sortOrder=dayCreated_desc&sortOrder2=title_sort_asc&onlyFullText=false&sf=all,https://app.overton.io/document.php?policy_document_id=vtise-202ffa770cf39ec117564cbbc4fdb87c,,,"Intersectionality|Racial segregation|Culture",swe,,
vtise-368e2d82c770860e1ffe776a0124c7fd,"Vardagen i rörelse : en forsknings- och kunskapsöversikt om familjers vardagsmobilitet, social hållbarhet och mobilitetsrättvisa","Everyday life in motion : a research and knowledge overview on families&#39; everyday mobility, social sustainability and mobility justice",Publication,VTI,Sweden,,government,,2021-06-15,0,1,https://vti.diva-portal.org/smash/record.jsf?dswid=5742&pid=diva2%3A1566725&c=1564&searchType=RESEARCH&language=en&query=&af=%5B%5D&aq=%5B%5B%5D%5D&aq2=%5B%5B%5D%5D&aqe=%5B%5D&noOfRows=250&sortOrder=dayCreated_desc&sortOrder2=title_sort_asc&onlyFullText=false&sf=all,https://app.overton.io/document.php?policy_document_id=vtise-368e2d82c770860e1ffe776a0124c7fd,,,"Intersectionality|Racial segregation|Culture",swe,,
vtise-6e6f6d6dbb89c5003fbe5f374e9d135e,"Vardagen i rörelse : en forsknings- och kunskapsöversikt om familjers vardagsmobilitet, social hållbarhet och mobilitetsrättvisa","Everyday life in motion : a research and knowledge overview on families&#39; everyday mobility, social sustainability and mobility justice",Publication,VTI,Sweden,,government,,2021-06-15,0,27,https://vti.diva-portal.org/smash/record.jsf?dswid=-3417&pid=diva2%3A1566725&c=1684&searchType=RESEARCH&language=en&query=&af=%5B%5D&aq=%5B%5B%5D%5D&aq2=%5B%5B%5D%5D&aqe=%5B%5D&noOfRows=250&sortOrder=dayCreated_desc&sortOrder2=title_sort_asc&onlyFullText=false&sf=all,https://app.overton.io/document.php?policy_document_id=vtise-6e6f6d6dbb89c5003fbe5f374e9d135e,,,"Intersectionality|Racial segregation|Culture",swe,,
vtise-82d953ed91e2b36d3e9223331b6ccabd,"Vardagen i rörelse : en forsknings- och kunskapsöversikt om familjers vardagsmobilitet, social hållbarhet och mobilitetsrättvisa","Everyday life in motion : a research and knowledge overview on families&#39; everyday mobility, social sustainability and mobility justice",Publication,VTI,Sweden,,government,,2021-06-15,0,0,https://vti.diva-portal.org/smash/record.jsf?dswid=-6094&pid=diva2%3A1566725&c=1630&searchType=RESEARCH&language=en&query=&af=%5B%5D&aq=%5B%5B%5D%5D&aq2=%5B%5B%5D%5D&aqe=%5B%5D&noOfRows=250&sortOrder=dayCreated_desc&sortOrder2=title_sort_asc&onlyFullText=false&sf=all,https://app.overton.io/document.php?policy_document_id=vtise-82d953ed91e2b36d3e9223331b6ccabd,,,"Intersectionality|Racial segregation|Culture",swe,,
vtise-f2a95f1b50124056808e7518dd8d5298,"Vardagen i rörelse : en forsknings- och kunskapsöversikt om familjers vardagsmobilitet, social hållbarhet och mobilitetsrättvisa","Everyday life in motion : a research and knowledge overview on families&#39; everyday mobility, social sustainability and mobility justice",Publication,VTI,Sweden,,government,,2021-06-15,0,0,https://vti.diva-portal.org/smash/record.jsf?dswid=932&pid=diva2%3A1566725&c=1546&searchType=RESEARCH&language=en&query=&af=%5B%5D&aq=%5B%5B%5D%5D&aq2=%5B%5B%5D%5D&aqe=%5B%5D&noOfRows=250&sortOrder=dayCreated_desc&sortOrder2=title_sort_asc&onlyFullText=false&sf=all,https://app.overton.io/document.php?policy_document_id=vtise-f2a95f1b50124056808e7518dd8d5298,,,"Intersectionality|Racial segregation|Culture",swe,,
vtise-fa330d5c9729a54a351214d56dbddf48,"What are we missing when we measure accessibility? : Comparing calculated and self-reported accounts among older people",,"Scholarly article",VTI,Sweden,,government,,2021-05-28,0,0,https://vti.diva-portal.org/smash/record.jsf?dswid=683&pid=diva2%3A1844027&c=230&searchType=RESEARCH&language=en&query=&af=%5B%5D&aq=%5B%5B%5D%5D&aq2=%5B%5B%5D%5D&aqe=%5B%5D&noOfRows=250&sortOrder=dayCreated_desc&sortOrder2=title_sort_asc&onlyFullText=false&sf=all,https://app.overton.io/document.php?policy_document_id=vtise-fa330d5c9729a54a351214d56dbddf48,,,"Statistics|Interquartile range|Rush hour",eng,,
vtise-558f3bfce22b06c372dc6ebe8f104ae0,"What are we missing when we measure accessibility? : Comparing calculated and self-reported accounts among older people",,"Scholarly article",VTI,Sweden,,government,,2021-05-28,0,0,https://vti.diva-portal.org/smash/record.jsf?dswid=-3417&pid=diva2%3A1844027&c=682&searchType=RESEARCH&language=en&query=&af=%5B%5D&aq=%5B%5B%5D%5D&aq2=%5B%5B%5D%5D&aqe=%5B%5D&noOfRows=250&sortOrder=dayCreated_desc&sortOrder2=title_sort_asc&onlyFullText=false&sf=all,https://app.overton.io/document.php?policy_document_id=vtise-558f3bfce22b06c372dc6ebe8f104ae0,,,"Pseudo-R-squared|Survey methodology|Logistic regression",eng,,
vtise-70b0f5c5a57ba1f1a96ff443bc501912,"What are we missing when we measure accessibility? : Comparing calculated and self-reported accounts among older people",,"Scholarly article",VTI,Sweden,,government,,2021-05-28,0,0,https://vti.diva-portal.org/smash/record.jsf?dswid=5742&pid=diva2%3A1844027&c=562&searchType=RESEARCH&language=en&query=&af=%5B%5D&aq=%5B%5B%5D%5D&aq2=%5B%5B%5D%5D&aqe=%5B%5D&noOfRows=250&sortOrder=dayCreated_desc&sortOrder2=title_sort_asc&onlyFullText=false&sf=all,https://app.overton.io/document.php?policy_document_id=vtise-70b0f5c5a57ba1f1a96ff443bc501912,,,"Survey methodology|Logistic regression|Mean",eng,,
vtise-bc52f58825ae9f9b759d48dbcd995bb2,"What are we missing when we measure accessibility? : Comparing calculated and self-reported accounts among older people",,"Scholarly article",VTI,Sweden,,government,,2021-05-28,0,0,https://vti.diva-portal.org/smash/record.jsf?dswid=-1416&pid=diva2%3A1844027&c=627&searchType=RESEARCH&language=en&query=&af=%5B%5D&aq=%5B%5B%5D%5D&aq2=%5B%5B%5D%5D&aqe=%5B%5D&noOfRows=250&sortOrder=dayCreated_desc&sortOrder2=title_sort_asc&onlyFullText=false&sf=all,https://app.overton.io/document.php?policy_document_id=vtise-bc52f58825ae9f9b759d48dbcd995bb2,,,Cycling|Sweden|Quartile,eng,,
vtise-619ebbf0319089fa34e38bdb408dfcc4,"What are we missing when we measure accessibility? : Comparing calculated and self-reported accounts among older people",,"Scholarly article",VTI,Sweden,,government,,2021-05-28,0,0,https://vti.diva-portal.org/smash/record.jsf?dswid=932&pid=diva2%3A1844027&c=544&searchType=RESEARCH&language=en&query=&af=%5B%5D&aq=%5B%5B%5D%5D&aq2=%5B%5B%5D%5D&aqe=%5B%5D&noOfRows=250&sortOrder=dayCreated_desc&sortOrder2=title_sort_asc&onlyFullText=false&sf=all,https://app.overton.io/document.php?policy_document_id=vtise-619ebbf0319089fa34e38bdb408dfcc4,,,Cycling|Sweden|Quartile,eng,,
vtise-f1551ca0b7d4b2ef4a261bb4e276aa57,"What are we missing when we measure accessibility? : Comparing calculated and self-reported accounts among older people",,"Scholarly article",VTI,Sweden,,government,,2021-05-28,0,0,https://vti.diva-portal.org/smash/record.jsf?dswid=-6094&pid=diva2%3A1844027&c=628&searchType=RESEARCH&language=en&query=&af=%5B%5D&aq=%5B%5B%5D%5D&aq2=%5B%5B%5D%5D&aqe=%5B%5D&noOfRows=250&sortOrder=dayCreated_desc&sortOrder2=title_sort_asc&onlyFullText=false&sf=all,https://app.overton.io/document.php?policy_document_id=vtise-f1551ca0b7d4b2ef4a261bb4e276aa57,,,"Survey methodology|Logistic regression|Mean",eng,,
europa-3e5d08875a7014149cc533d013429dd1,"Evaluating the impact of nature-based solutions : appendix of methods.",,Publication,"Publications Office of the European Union",EU,,government,,2021-05-04,1,1,https://op.europa.eu/en/publication-detail/-/publication/6da29d54-ad4e-11eb-9767-01aa75ed71a1/language-en/format-PDF,https://app.overton.io/document.php?policy_document_id=europa-3e5d08875a7014149cc533d013429dd1,,,"Green infrastructure|Wetland|Carbon sequestration",eng,"Directorate-General for Research and Innovation (European Commission)|Dumitru, Adina|Wendling, Laura",
europa-d7cf0b4cbdb2fc2e66ed638480b8c134,"Evaluating the impact of nature-based solutions : a handbook for practitioners.",,Publication,"Publications Office of the European Union",EU,,government,,2021-05-04,15,21,https://op.europa.eu/en/publication-detail/-/publication/d7d496b5-ad4e-11eb-9767-01aa75ed71a1/language-en/format-PDF,https://app.overton.io/document.php?policy_document_id=europa-d7cf0b4cbdb2fc2e66ed638480b8c134,,,"Nature-based solutions|Impact evaluation|United Nations Office for Disaster Risk Reduction",eng,"Directorate-General for Research and Innovation (European Commission)",
iiasaat-db6b5fa136139e58a15f3d2f79ed68ff,"How much mobility infrastructure is required for decent mobility standards? A comparative assessment and explorative modelling",,Publication,IIASA,Austria,,"think tank","research center",2021-02-16,0,0,https://pure.iiasa.ac.at/id/eprint/17802/?template=default_internal,https://app.overton.io/document.php?policy_document_id=iiasaat-db6b5fa136139e58a15f3d2f79ed68ff,ECE|prog_ysp,,"Human Development Index|Sustainability|Infrastructure",eng,"Virag, D.",
worldbank-dc71567bd60a50e1b3bdc01468abf8f0,"Roads Development Optimization for All-Season Service Accessibility Improvement in Rural Nepal Using a Novel Cost-Time Model and Evolutionary Algorithm",,"Working paper","World Bank",IGO,,igo,"development bank",2021-01-28,0,0,https://openknowledge.worldbank.org/handle/10986/35073,https://app.overton.io/document.php?policy_document_id=worldbank-dc71567bd60a50e1b3bdc01468abf8f0,,,"Mathematical optimization|Multi-objective optimization|Crossover (genetic algorithm)",eng,"Heyns, Andries|Banick, Robert|Regmi, Suraj",
governmentofcanada-02fe85f0e22109804fb09a53a5c4ec6a,"Measuring proximity to services and amenities : an experimental set of indicators for neighbourhoods and localities / by Alessandro Alasia, Nick Newstead, Joseph Kuchar and Marian Radulescu.: CS18-001/2020-1E-PDF Publications - Canada.ca",,Publication,"Government of Canada",Canada,,government,,2021-01-01,0,0,http://publications.gc.ca/site/eng/9.893207/publication.html,https://app.overton.io/document.php?policy_document_id=governmentofcanada-02fe85f0e22109804fb09a53a5c4ec6a,,,"Census geographic units of Canada|Provinces and territories of Canada|Decibel",eng,"Statistics Canada, issuing body",
worldbank-caf1705009bf2189a8767c82d40c23bd,"Roads Development Optimization for All-Season Service Accessibility Improvement in Rural Nepal Using a Novel Cost-Time Model and Evolutionary Algorithm",,Publication,"World Bank",IGO,,igo,"development bank",2021-01-01,0,0,https://hdl.handle.net/10986/35073,https://app.overton.io/document.php?policy_document_id=worldbank-caf1705009bf2189a8767c82d40c23bd,,,"Crossover (genetic algorithm)|Mathematical optimization|Multi-objective optimization",eng,"Heyns, Andries|Banick, Robert|Regmi, Suraj",
oecddiscovery-5bca390da0e113f235d4d62a8337e451,"Measuring Accessibility",,"Working paper",OECD,IGO,,igo,,2020-11-23,2,3,https://dx.doi.org/10.1787/8687d1db-en,https://app.overton.io/document.php?policy_document_id=oecddiscovery-5bca390da0e113f235d4d62a8337e451,,,"Time|International Transport Forum|Multinomial logistic regression",eng,"Eric Miller",
oecddiscovery-b4ee4ab2fe21faeba4e51b9e065d1f58,"Dimensions of Accessibility Benefits",,"Working paper",OECD,IGO,,igo,,2020-11-23,1,2,https://dx.doi.org/10.1787/32b02925-en,https://app.overton.io/document.php?policy_document_id=oecddiscovery-b4ee4ab2fe21faeba4e51b9e065d1f58,,,"International Transport Forum|Accessibility|Public transport",eng,"Andrés Monzón|Elena López",
internationaltransportforum-dbc533187c0d1a4fdf0983be95cd7846,"Dimensions of Accessibility Benefits",,Publication,"International Transport Forum",IGO,,igo,,2020-11-20,2,2,https://www.itf-oecd.org/accessibility-benefit-dimensions,https://app.overton.io/document.php?policy_document_id=internationaltransportforum-dbc533187c0d1a4fdf0983be95cd7846,,,"Accessibility|Quality of life|Ed Diener",eng,,
internationaltransportforum-8f124ccd611397de87abdcdd15af3998,"Measuring Accessibility",,Publication,"International Transport Forum",IGO,,igo,,2020-11-20,3,3,https://www.itf-oecd.org/measuring-accessibility,https://app.overton.io/document.php?policy_document_id=internationaltransportforum-8f124ccd611397de87abdcdd15af3998,,,"Multinomial logistic regression|Accessibility|Utility",eng,,
internationaltransportforum-fe80a290b2fcb6a283b078a3d4ff5cd1,"Accessibility and Transport Appraisal",,Publication,"International Transport Forum",IGO,,igo,,2020-11-19,0,0,https://www.itf-oecd.org/accessibility-and-transport-appraisal-0,https://app.overton.io/document.php?policy_document_id=internationaltransportforum-fe80a290b2fcb6a283b078a3d4ff5cd1,,,"Accessibility|Cost–benefit analysis|Discrete choice",eng,,
internationaltransportforum-a8da0a445e505522de53aca31b8c0c04,"Accessibility and Transport Appraisal",,Publication,"International Transport Forum",IGO,,igo,,2020-11-19,0,0,https://www.itf-oecd.org/accessibility-transport-appraisal,https://app.overton.io/document.php?policy_document_id=internationaltransportforum-a8da0a445e505522de53aca31b8c0c04,,,"Accessibility|Cost–benefit analysis|Discrete choice",eng,,
oecddiscovery-d638e013ee27d770146cfd3314e73310,"Accessibility and Transport Appraisal",,"Working paper",OECD,IGO,,igo,,2020-11-19,0,1,https://dx.doi.org/10.1787/58a96ff1-en,https://app.overton.io/document.php?policy_document_id=oecddiscovery-d638e013ee27d770146cfd3314e73310,,,"International Transport Forum|Real estate appraisal|Cost–benefit analysis",eng,"Karst Guers",
cimmyt-e6621b2314df9bdd69c60d11593ae007,"Compendium on solar powered irrigation systems in India",,Publication,"Centro Internacional de Mejoramiento de Maíz y Trigo (CIMMYT)",Mexico,,"think tank","research center",2020-09-23,0,0,https://repository.cimmyt.org/handle/10883/21229,https://app.overton.io/document.php?policy_document_id=cimmyt-e6621b2314df9bdd69c60d11593ae007,,,"Solar power|International Water Management Institute|Photovoltaics",eng,,"SDG 13: Climate Action"
cgiar-02929aa45a78336b7bf61a732e662b0b,"Compendium on Solar Powered Irrigation Systems in India",,Publication,CGIAR,France,,"think tank","research center",2020-09-01,3,4,https://cgspace.cgiar.org/handle/10568/109736,https://app.overton.io/document.php?policy_document_id=cgiar-02929aa45a78336b7bf61a732e662b0b,,,"Solar power|States and union territories of India|International Water Management Institute",eng,"Shirsath, Paresh Bhaskar|Saini, Sakshi|Durga, Neha|Senoner, Diego|Ghose, Nilanjan|Verma, Shilp|Sikka, Alok K.","SDG 13: Climate Action"
lincolninstitute-974f93c5d539f79636b62c04120ed899,"Value Capture Beyond Public Land Leasing",,"Working paper","Lincoln Institute",USA,,"think tank",,2020-08-25,0,0,https://www.lincolninst.edu/publications/working-papers/value-capture-beyond-public-land-leasing,https://app.overton.io/document.php?policy_document_id=lincolninstitute-974f93c5d539f79636b62c04120ed899,,,"Rapid transit|Tax|Shenzhen",eng,,"SDG 11: Sustainable Cities and Communities"
oecddiscovery-73931f458b2aab2b3adc9d9ad5c628a7,"Perspectives des transports FIT 2019","FIT Transport Outlook 2019",Publication,OECD,IGO,,igo,,2020-05-19,4,7,https://dx.doi.org/https://doi.org/10.1787/e4367294-fr,https://app.overton.io/document.php?policy_document_id=oecddiscovery-73931f458b2aab2b3adc9d9ad5c628a7,,,"Sustainable Development Goals|Transport|Cyprus",fre,ITF,
ifode-c9707b1bca01590ade33c1b50a916417,"The Determinants and Effects of Social Connectedness in Europe",,"Working paper","Ifo Institute",Germany,,"think tank",,2020-05-18,0,0,https://www.cesifo.org/en/publikationen/2020/working-paper/determinants-and-effects-social-connectedness-europe,https://app.overton.io/document.php?policy_document_id=ifode-c9707b1bca01590ade33c1b50a916417,,,"Switzerland|Euroscepticism|Cluster analysis",eng,,
vtise-34446c3ed52500d066165809b303a67c,"Distributional effects of public transport subsidies",,Publication,VTI,Sweden,,government,,2020-05-05,0,0,https://vti.diva-portal.org/smash/record.jsf?dswid=683&pid=diva2%3A1424381&c=1542&searchType=RESEARCH&language=en&query=&af=%5B%5D&aq=%5B%5B%5D%5D&aq2=%5B%5B%5D%5D&aqe=%5B%5D&noOfRows=250&sortOrder=dayCreated_desc&sortOrder2=title_sort_asc&onlyFullText=false&sf=all,https://app.overton.io/document.php?policy_document_id=vtise-34446c3ed52500d066165809b303a67c,,,"Public transport|Subsidy|Transit pass",eng,,
vtise-5ec59fe5e75ccad9fb1ab3474ef4364b,"Distributional effects of public transport subsidies",,Publication,VTI,Sweden,,government,,2020-05-05,0,0,https://vti.diva-portal.org/smash/record.jsf?dswid=5742&pid=diva2%3A1424381&c=1873&searchType=RESEARCH&language=en&query=&af=%5B%5D&aq=%5B%5B%5D%5D&aq2=%5B%5B%5D%5D&aqe=%5B%5D&noOfRows=250&sortOrder=dayCreated_desc&sortOrder2=title_sort_asc&onlyFullText=false&sf=all,https://app.overton.io/document.php?policy_document_id=vtise-5ec59fe5e75ccad9fb1ab3474ef4364b,,,"Public transport|Subsidy|Transit pass",eng,,
vtise-7baab026347f1c4010099e633105288a,"Distributional effects of public transport subsidies",,Publication,VTI,Sweden,,government,,2020-05-05,0,0,https://vti.diva-portal.org/smash/record.jsf?dswid=-6094&pid=diva2%3A1424381&c=1939&searchType=RESEARCH&language=en&query=&af=%5B%5D&aq=%5B%5B%5D%5D&aq2=%5B%5B%5D%5D&aqe=%5B%5D&noOfRows=250&sortOrder=dayCreated_desc&sortOrder2=title_sort_asc&onlyFullText=false&sf=all,https://app.overton.io/document.php?policy_document_id=vtise-7baab026347f1c4010099e633105288a,,,"Transport|Tax|Public transport",eng,,
vtise-e33d00595f2fc117d8850d47b859680c,"Distributional effects of public transport subsidies",,Publication,VTI,Sweden,,government,,2020-05-05,0,0,https://vti.diva-portal.org/smash/record.jsf?dswid=-3417&pid=diva2%3A1424381&c=1993&searchType=RESEARCH&language=en&query=&af=%5B%5D&aq=%5B%5B%5D%5D&aq2=%5B%5B%5D%5D&aqe=%5B%5D&noOfRows=250&sortOrder=dayCreated_desc&sortOrder2=title_sort_asc&onlyFullText=false&sf=all,https://app.overton.io/document.php?policy_document_id=vtise-e33d00595f2fc117d8850d47b859680c,,,"Externality|Rapid transit|Public transport",eng,,
vtise-818ee78b8b2b7af270949f4d9d67d27d,"Distributional effects of public transport subsidies",,Publication,VTI,Sweden,,government,,2020-05-05,0,0,https://vti.diva-portal.org/smash/record.jsf?dswid=-1416&pid=diva2%3A1424381&c=1938&searchType=RESEARCH&language=en&query=&af=%5B%5D&aq=%5B%5B%5D%5D&aq2=%5B%5B%5D%5D&aqe=%5B%5D&noOfRows=250&sortOrder=dayCreated_desc&sortOrder2=title_sort_asc&onlyFullText=false&sf=all,https://app.overton.io/document.php?policy_document_id=vtise-818ee78b8b2b7af270949f4d9d67d27d,,,"Public transport|Subsidy|Transit pass",eng,,
vtise-fac3f0fc98b03c11f6a83431b1112146,"Distributional effects of public transport subsidies",,Publication,VTI,Sweden,,government,,2020-05-05,0,0,https://vti.diva-portal.org/smash/record.jsf?dswid=932&pid=diva2%3A1424381&c=1855&searchType=RESEARCH&language=en&query=&af=%5B%5D&aq=%5B%5B%5D%5D&aq2=%5B%5B%5D%5D&aqe=%5B%5D&noOfRows=250&sortOrder=dayCreated_desc&sortOrder2=title_sort_asc&onlyFullText=false&sf=all,https://app.overton.io/document.php?policy_document_id=vtise-fac3f0fc98b03c11f6a83431b1112146,,,"Public transport|Subsidy|Transit pass",eng,,
who-72b7b9276d88f6dd4f3f0657f7defc7c,"Population-based projections of blood supply and demand, China, 2017–2036",,Publication,"World Health Organization",IGO,,igo,"healthcare agency",2020-01-12,0,0,https://apps.who.int/iris/handle/10665/330383,https://app.overton.io/document.php?policy_document_id=who-72b7b9276d88f6dd4f3f0657f7defc7c,,,"Blood donation|Population|China",eng,"Yu, Xiaochu|Wang, Zixing|Shen, Yubing|Liu, Zhong|Wang, Hongjie|Zhang, Shumei|Gan, Jia|Xue, Fang|Han, Wei|Shi, Xin|Hu, Yaoda|Wang, Lei|Li, Ning|Wu, Peng|Yang, Cuihong|Jiang, Jingmei",
ipeabr-8d762f43c32f98ca9d2eba14933e21e7,"TD 2535 - Desigualdades Socioespaciais de Acesso a Oportunidades nas Cidades Brasileiras - 2019","TD 2535 - Socio-spatial Inequalities of Access to Opportunities in Brazilian Cities - 2019",Publication,"Instituto de Pesquisa Econômica Aplicada",Brazil,,"think tank",,2020-01-08,5,7,http://www.ipea.gov.br/portal/index.php?option=com_content&view=article&id=35268,https://app.overton.io/document.php?policy_document_id=ipeabr-8d762f43c32f98ca9d2eba14933e21e7,,,"Transit-oriented development|Rio de Janeiro|Human",por,"Henrique Boiteux",
ipeabr-dbdabf86403aaf136d35e68f1f11587b,"Desigualdades socioespaciais de acesso a oportunidades nas cidades brasileiras – 2019","Socio-spatial inequalities in access to opportunities in Brazilian cities – 2019",Publication,"Instituto de Pesquisa Econômica Aplicada",Brazil,,"think tank",,2020-01-01,5,6,https://www.ipea.gov.br/portal/publicacao-item?id=ed3c119a-d0df-479e-94c7-5ec0fd1ccd03,https://app.overton.io/document.php?policy_document_id=ipeabr-dbdabf86403aaf136d35e68f1f11587b,,,"Time|Pará|Social inequality",por,,
cityoftoronto-87e1df86a1303b17c89e4bdc0f31f534,"Toronto Employment Survey 2019 Special Topic: Toronto's Technology Sector",,Publication,"City of Toronto",Canada,,government,city,2019-12-27,0,0,https://www.toronto.ca/wp-content/uploads/2020/01/8c9c-Toronto-Employment-Survey-2019-Special-Topic-Torontos-Technology-Sector.pdf,https://app.overton.io/document.php?policy_document_id=cityoftoronto-87e1df86a1303b17c89e4bdc0f31f534,,,"Knowledge economy|Innovation|Employment",eng,,"SDG 8: Decent Work and Economic Growth"
massgov-57f9403c58042c10fda4a346b40627bf,"Report No. 19-009",,Publication,"Commonwealth of Massachusetts",USA,,government,,2019-12-12,0,0,https://www.mass.gov/doc/commuter-bus-demand-incentives-for-modal-shift-and-impact-on-ghg-emissions-part-ii-1/download,https://app.overton.io/document.php?policy_document_id=massgov-57f9403c58042c10fda4a346b40627bf,,,"Mode choice|Regression analysis|Logistic regression",eng,,
